Danh từ 1 +は+Danh từ 2+ より+Tính từ+です," Đây là cách nói so sánh lấy từ danh từ 2 làm chuẩn để nói về tính chất hoặc trạng thái của danh từ 1
 この車はあの車よりおおきいです。
 Xe ô tô này lớn hơn xe ô tô kia",12
Thời quá khứ của câu danh từ và câu tính từ đuôi な," Thời hiện tại, tương lai
 Khẳng định: 
  Danh từ   ＋です Tính từ đuôi な  
 Phủ định:
  Danh từ   ＋じゃありません（では） Tính từ đuôi な    
 Thời quá khứ
 Khẳng định:
  Danh từ   ＋でした Tính từ đuôi な  
 Phủ định:
  Danh từ   ＋じゃありませんでした（では） Tính từ đuôi な  
 きのうあめでした
 Hôm qua trời mưa.
 きのうのしけんはかんたんじゃありませんでした。
 Bài thi hôm qua không dễ.",12
Thời quá khứ của tính từ đuôi い," Thời hiện tại, tương lai
 Khẳng định: 
 Tính từ đuôi い + です。 
 Phủ định:
 Tính từ đuôi い (bỏ い) + くないです。
 Thời quá khứ
 Khẳng định:
 Tính từ đuôi い+ (bỏ い) + かったです。   
 Phủ định:
 Tính từ đuôi い+ (bỏ い) + くなかったです。
 きのうはあつかったです。
 Hôm qua trời nóng
 きのうのパーティーはあまりたのしくなかったです。
 Bữa tiệc hôm qua không vui lắm",12
"Danh từ 1 とDanh từ 2　と　どちらが Tính từ ですか
Danh từ 1/Danh từ 2 の　ほうが Tính từ です"," Mẫu câu này dùng để hỏi người nghe về sự lựa chọn giữa danh từ 1 và danh từ 2. Trong câu hỏi về sự so sánh giữa hai chủ thể thì từ nghi vấn luôn là 「どちら」 và không phụ thuộc vào đối tượng
 サッカーとやきゅうとどちらがおもしろいですか。
 Bóng đá và bóng chày, môn nào thú vị hơn?
 サッカーのほうがおもしろいです。
 Bóng đá thú vị hơn
 はるとあきとどちらがすきますか。
 Mùa xuân và mùa thu, bạn thích mùa nào hơn?",12
"Danh từ 1 「のなか」 で　 (なに/どこ/だれ/いつ) 　が　いちばん Tính từ ですか
Danh từ 2 がいちばん Tính từ です"""," Mẫu câu này được dùng để yêu cầu người nghe lựa chọn một đối tượng nào đó (vật, địa điểm, người, thời điểm) có nội dung đươc biểu thị qua tính từ ở mức độ cao nhất. Phạm vi lựa chọn được giới hạn bởi cụm từ (Danh từ 1 「のなか」 で). Từ nghi vấn thay đổi theo nhóm mà đối tượng thuộc về.
 にほんりょりのなかでなにがいちばんおいしいですか。
 Trong các món ăn Nhật Bản, món nào ngon nhất
 てんぷらがいちばんおいしいです。
 Món Tempura ngon nhất
 かぞくでだれがいちばんせがたかいですか。
 Trong gia đình bạn, ai cao nhất?
 おとうとがいちばんせがたかいです。
 Em trai tôi cao nhất
 一年でいつがいちばんさむいですか。
 Trong một năm, thời điểm nào lạnh nhất?
 二月がいちばんさむいです。
 Tháng 2 lạnh nhất
 Chú ý: khi từ nghi vấn là chủ ngữ của câu thì chúng ta đặt trợ từ 「が」 ở ngay sau nó. Ở bài 10 chúng ta đã học là khi hỏi về chủ ngữ của câu có động từ 「あります」  「います」 thì dùng 「が」 （なにがありますか。だれがいますか）
 Tương tự như vậy, trong câu tính từ khi hỏi về chủ ngữ chúng ta cũng dùng trợ từ 「が」 ",12
